Word ID,Word,Mean of Valid Ratings,SD of Valid Ratings,No.of Valid Ratings
5871,批次,2.769231,1.210213,26
5872,劈柴,1.615385,0.982931,26
5873,频繁,3.2,1.190238,25
5874,评定,2.92,0.909212,25
5875,破坏,2.653846,1.056118,26
5876,魄力,3.846154,1.155588,26
5877,切磋,3.269231,1.002305,26
5878,请愿,3.12,1.053565,25
5879,躯壳,2.346154,1.198075,26
5880,仁厚,3.307692,1.158248,26
5881,乳房,1.269231,0.603834,26
5882,撒谎,3.192308,1.357033,26
5883,时差,2.384615,1.267341,26
5884,识别,2.884615,1.142871,26
5885,拾荒,2.6,1.224745,25
5886,食粮,1.84,1.143095,25
5887,室内,1.730769,0.961569,26
5888,受难,3.16,1.213809,25
5889,疏远,3.36,1.18603,25
5890,说谎,3.0,1.232883,26
5891,嘶叫,2.384615,1.202561,26
5892,四周,2.68,1.314027,25
5893,松鼠,1.076923,0.271746,26
5894,素描,2.12,1.092398,25
5895,套房,1.666667,0.963087,24
5896,贴身,2.576923,1.02657,26
5897,托管,2.461538,1.028816,26
5898,拖鞋,1.115385,0.325813,26
5899,网络,2.807692,1.233507,26
5900,位列,3.038462,0.870897,26
5901,虾米,1.576923,0.945434,26
5902,巷子,1.730769,1.115623,26
5903,橡树,1.346154,0.79711,26
5904,宵禁,2.384615,1.202561,26
5905,笑骂,2.76,1.331666,25
5906,新年,1.769231,1.106623,26
5907,修补,2.384615,1.09825,26
5908,阎王,2.64,1.704895,25
5909,药物,1.653846,0.745241,26
5910,依照,3.269231,1.002305,26
5911,银币,1.384615,0.571099,26
5912,用兵,3.04,1.098484,25
5913,诱导,3.538462,1.272188,26
5914,迂腐,3.84,1.027943,25
5915,余波,3.583333,1.138904,24
5916,原始,3.269231,1.34336,26
5917,招租,2.307692,0.970329,26
5918,支出,2.423077,1.172112,26
5919,肢体,1.807692,1.020558,26
5920,制裁,3.307692,1.010712,26
5921,主妇,2.038462,0.915675,26
5922,紫红,2.115385,1.336471,26
5923,总和,2.36,1.113553,25
5924,走散,2.615385,0.982931,26
5925,座位,1.538462,0.508391,26
5926,挨饿,2.0,0.866025,25
5927,爱情,3.4,1.414214,25
5928,安祥,2.958333,1.267629,24
5929,把戏,3.24,1.2,25
5930,包厢,1.44,0.869866,25
5931,报社,1.44,0.711805,25
5932,卑职,3.208333,1.062367,24
5933,北约,1.842105,0.83421,19
5934,背后,2.458333,1.062367,24
5935,背脊,1.76,1.090871,25
5936,便餐,1.92,0.909212,25
5937,遍布,3.416667,1.316011,24
5938,标本,2.0,1.080123,25
5939,波浪,1.76,1.011599,25
5940,脖子,1.16,0.374166,25
5941,不然,4.052632,1.025978,19
5942,不幸,3.36,1.254326,25
5943,草书,2.0,1.080123,25
5944,倡议,3.0,1.14208,24
5945,成本,2.52,1.194432,25
5946,成长,3.541667,1.215092,24
5947,冲动,3.583333,1.017955,24
5948,冲破,3.12,1.092398,25
5949,次要,3.32,1.10755,25
5950,打雷,1.6,0.763763,25
5951,佃农,1.695652,1.105144,23
5952,而今,3.583333,1.212854,24
5953,发愁,3.083333,1.380506,24
5954,发慌,3.12,1.235584,25
5955,发射,2.125,1.190999,24
5956,范畴,3.782609,0.850482,23
5957,俘虏,1.88,1.301281,25
5958,干掉,3.130435,1.391675,23
5959,古板,3.24,1.051982,25
5960,诡计,3.125,1.115601,24
5961,国家,1.72,1.339154,25
5962,含蓄,3.36,1.150362,25
5963,何谓,4.0,0.816497,19
5964,轰动,3.041667,1.082636,24
5965,候鸟,1.68,0.852447,25
5966,画面,2.72,1.30767,25
5967,籍贯,1.68,0.988264,25
5968,继承,2.76,1.422439,25
5969,家事,2.68,1.281926,25
5970,建功,3.083333,1.138904,24
5971,僵硬,2.6,1.154701,25
5972,讲师,1.56,0.711805,25
5973,今昔,3.409091,1.007547,22
5974,卷轴,1.833333,0.916831,24
5975,决斗,2.48,1.194432,25
5976,军人,1.12,0.439697,25
5977,亢奋,3.32,1.215182,25
5978,蓝鲸,1.16,0.374166,25
5979,老早,3.76,1.011599,25
5980,冷清,3.32,1.144552,25
5981,零用,2.619048,1.244033,21
5982,蒙古,1.16,0.374166,25
5983,妙计,3.12,1.268858,25
5984,明朝,1.458333,0.779028,24
5985,默祷,3.5,1.103355,24
5986,某些,4.304348,0.822125,23
5987,叛逆,3.28,1.208305,25
5988,朋友,1.666667,0.868115,24
5989,评论,1.916667,1.017955,24
5990,棋子,1.869565,1.140349,23
5991,气候,2.291667,0.999094,24
5992,墙壁,1.32,0.476095,25
5993,情人,2.36,1.150362,25
5994,区分,2.913043,1.124643,23
5995,去向,3.208333,1.215092,24
5996,犬齿,1.869565,1.140349,23
5997,筛选,2.826087,1.266785,23
5998,山羊,1.04,0.2,25
5999,商榷,3.5,1.103355,24
6000,商议,3.08,1.15181,25
6001,上书,2.782609,1.277658,23
6002,师父,1.72,0.936305,25
6003,蔬菜,1.84,1.213809,25
6004,耍弄,3.52,1.084743,25
6005,水塔,1.541667,0.58823,24
6006,睡意,3.16,1.374773,25
6007,颂赞,3.28,1.30767,25
6008,太空,2.72,1.275408,25
6009,淘金,2.958333,1.267629,24
6010,特辑,2.583333,1.212854,24
6011,庭园,1.48,0.585947,25
6012,顽童,2.208333,1.215092,24
6013,围困,3.25,1.073394,24
6014,味蕾,2.56,1.293574,25
6015,伍长,2.545455,1.335496,22
6016,务农,2.12,0.881287,25
6017,先驱,2.72,1.275408,25
6018,霰弹,1.666667,0.816497,24
6019,新奇,3.75,1.032094,24
6020,熊市,2.590909,1.436235,22
6021,虚名,3.52,1.084743,25
6022,悬崖,1.56,0.869866,25
6023,熏陶,3.8,0.957427,25
6024,烟囱,1.32,0.556776,25
6025,延时,3.16,1.067708,25
6026,研究,3.08,1.22202,25
6027,研习,3.08,1.22202,25
6028,野兽,1.72,0.936305,25
6029,异物,2.88,1.332917,25
6030,有关,3.458333,1.318074,24
6031,愿意,3.333333,1.307725,24
6032,韵律,3.36,1.380821,25
6033,炸药,1.36,0.489898,25
6034,张开,3.043478,1.106931,23
6035,长子,1.4,0.5,25
6036,兆头,3.88,0.971253,25
6037,着陆,2.32,1.069268,25
6038,着手,3.041667,1.301476,24
6039,政见,2.791667,1.178767,24
6040,值钱,3.0,1.443376,25
6041,指南,2.565217,1.121123,23
6042,置业,2.454545,1.184313,22
6043,住院,1.72,0.890693,25
6044,转型,3.44,1.157584,25
6045,准许,2.958333,1.267629,24
6046,奏乐,2.24,0.925563,25
6047,足球,1.12,0.331662,25
6048,作乐,3.16,1.143095,25
6049,做作,3.875,1.034723,24
6050,拜师,2.2,1.040833,25
6051,暴力,2.64,1.350309,25
6052,本身,3.090909,1.150945,22
6053,操纵,3.44,1.193035,25
6054,钞票,1.32,0.476095,25
6055,朝代,2.28,1.061446,25
6056,朝鲜,1.12,0.331662,25
6057,撤退,2.56,1.121011,25
6058,称赞,2.96,1.206924,25
6059,出身,2.92,1.255654,25
6060,床垫,1.2,0.408248,25
6061,吹牛,3.16,1.247664,25
6062,纯正,3.44,1.293574,25
6063,蠢材,2.416667,1.17646,24
6064,答应,2.76,1.128421,25
6065,打火,2.125,1.075922,24
6066,打捞,1.92,1.077033,25
6067,大臣,1.72,0.890693,25
6068,待人,2.96,1.428286,25
6069,道场,2.130435,1.289973,23
6070,定期,2.72,1.137248,25
6071,毒打,2.08,1.037625,25
6072,多种,3.26087,0.915393,23
6073,扼杀,3.24,1.267544,25
6074,发型,1.88,1.013246,25
6075,放羊,1.375,0.494535,24
6076,肺炎,1.52,0.770281,25
6077,分工,2.88,1.16619,25
6078,奋斗,3.52,1.357694,25
6079,伏兵,2.28,1.137248,25
6080,胳膊,1.08,0.276887,25
6081,桂冠,2.291667,1.122078,24
6082,果树,1.72,0.936305,25
6083,过时,3.28,1.208305,25
6084,化痰,2.48,1.045626,25
6085,怀旧,3.36,1.254326,25
6086,荒唐,3.48,1.159023,25
6087,会费,1.666667,0.481543,24
6088,会见,2.6,1.290994,25
6089,或许,3.958333,0.907896,24
6090,冀望,4.12,0.971253,25
6091,假冒,2.958333,0.954585,24
6092,尖刀,1.666667,0.916831,24
6093,坚强,3.16,1.312758,25
6094,教堂,1.52,0.770281,25
6095,景象,2.64,1.350309,25
6096,纠正,2.791667,1.141287,24
6097,考生,1.56,0.768115,25
6098,恐吓,2.84,1.404754,25
6099,枯井,1.75,0.793999,24
6100,兰花,1.12,0.331662,25
6101,篮子,1.28,0.737111,25
6102,雷同,3.208333,1.250362,24
6103,练习,2.64,1.319091,25
6104,卖弄,3.36,1.254326,25
6105,漫画,1.88,0.927362,25
6106,描写,3.08,0.953939,25
6107,藐视,3.44,0.960902,25
6108,名牌,2.0,1.087115,23
6109,那天,3.5,1.021508,24
6110,溺爱,3.0,1.040833,25
6111,年糕,1.32,0.556776,25
6112,娘家,1.72,0.791623,25
6113,喷泉,1.36,0.757188,25
6114,片酬,2.12,1.053565,25
6115,沏茶,1.64,0.757188,25
6116,前景,3.625,1.279011,24
6117,窃笑,2.625,1.13492,24
6118,劝阻,2.64,1.150362,25
6119,缺德,3.0,1.251086,24
6120,容忍,2.875,1.153916,24
6121,入狱,1.76,0.830662,25
6122,撒网,2.0,1.0,23
6123,杀菌,1.88,0.832666,25
6124,上路,3.045455,1.174218,22
6125,蛇蝎,2.875,1.512628,24
6126,设立,3.0,1.279204,23
6127,神学,3.043478,1.397344,23
6128,生涯,3.36,1.18603,25
6129,省悟,3.304348,1.490417,23
6130,失守,3.043478,1.296087,23
6131,首长,1.76,0.969536,25
6132,瘦弱,2.24,1.090871,25
6133,舒适,2.96,1.206924,25
6134,说客,2.16,0.898146,25
6135,四散,3.4,1.273206,20
6136,送客,2.32,0.945163,25
6137,踏入,2.875,1.115601,24
6138,太公,2.043478,1.106931,23
6139,态度,3.32,1.345362,25
6140,贪污,2.12,1.332917,25
6141,搪瓷,2.318182,1.249242,22
6142,体面,3.12,1.092398,25
6143,体坛,2.25,1.113162,24
6144,铜器,1.72,0.936305,25
6145,推卸,3.4,1.040833,25
6146,为期,3.333333,1.110555,21
6147,污秽,3.2,1.258306,25
6148,相片,1.666667,0.916831,24
6149,巷战,2.045455,0.898532,22
6150,心疼,3.08,1.28841,25
6151,凶狠,3.12,1.332917,25
6152,宣誓,2.333333,0.868115,24
6153,一般,3.625,1.13492,24
6154,轶事,2.826087,1.302172,23
6155,意境,3.875,1.361345,24
6156,余韵,3.73913,1.17618,23
6157,早晨,1.8,0.816497,25
6158,早点,1.916667,1.017955,24
6159,章节,2.25,1.224745,24
6160,找到,2.8,1.258306,25
6161,贞操,3.0,1.47196,25
6162,侦探,1.68,0.852447,25
6163,智商,2.88,1.42361,25
6164,稚嫩,3.04,1.240967,25
6165,中庸,3.666667,1.09014,24
6166,忠烈,3.208333,1.318074,24
6167,主观,3.92,1.382027,25
6168,贮存,2.458333,1.062367,24
6169,铸造,2.28,1.24231,25
6170,钻研,3.28,1.429452,25
6171,昨晚,2.0,1.0,25
6172,作主,2.875,1.226962,24
6173,安置,2.538462,0.989172,26
6174,办报,3.153846,1.155588,26
6175,崩溃,3.0,1.296148,26
6176,比较,3.115385,1.17735,26
6177,鄙人,2.076923,1.055389,26
6178,猜测,3.230769,1.242826,26
6179,裁判,2.038462,1.076319,26
6180,仓惶,3.538462,0.989172,26
6181,藏族,1.653846,0.845804,26
6182,颤栗,2.730769,1.115623,26
6183,乘客,1.653846,0.977438,26
6184,程度,3.923077,1.092633,26
6185,逞强,2.961538,1.182566,26
6186,丑化,3.307692,1.158248,26
6187,刺激,3.115385,1.17735,26
6188,从良,3.12,1.452584,25
6189,达观,3.791667,1.102533,24
6190,鞑靼,3.142857,1.276155,21
6191,登山,1.692308,0.788377,26
6192,低调,3.192308,0.938903,26
6193,顶点,2.48,1.194432,25
6194,法定,2.923077,1.197433,26
6195,防盗,2.52,1.194432,25
6196,放牧,2.115385,0.993053,26
6197,佛经,2.384615,1.416388,26
6198,赶路,2.076923,0.844894,26
6199,公路,1.576923,0.757526,26
6200,功德,4.0,1.058301,26
6201,固执,3.192308,1.296741,26
6202,喝酒,1.576923,0.643309,26
6203,河流,1.576923,0.702742,26
6204,洪水,1.769231,1.031802,26
6205,吼叫,2.28,1.1,25
6206,花生,1.346154,0.79711,26
6207,回归,3.384615,0.897861,26
6208,回收,2.625,1.13492,24
6209,混乱,3.346154,1.354764,26
6210,祸害,3.230769,0.992278,26
6211,记者,1.615385,0.852147,26
6212,监禁,2.5,1.104536,26
6213,兼顾,3.307692,1.086986,26
6214,接合,3.461538,1.207668,26
6215,揭幕,2.923077,1.016782,26
6216,戒心,3.5,1.103355,24
6217,句号,1.807692,1.16685,26
6218,空战,2.384615,1.022817,26
6219,叩头,1.615385,0.852147,26
6220,酷刑,2.692308,1.086986,26
6221,宽敞,2.769231,1.106623,26
6222,狂暴,3.230769,1.176697,26
6223,老树,1.923077,1.055389,26
6224,了解,3.5,1.067708,26
6225,雷池,3.88,1.092398,25
6226,亮光,2.076923,0.89098,26
6227,烈士,1.769231,0.862911,26
6228,领带,1.346154,0.561591,26
6229,密探,2.68,1.029563,25
6230,缅怀,3.5,1.104536,26
6231,面孔,2.28,1.137248,25
6232,鸣谢,3.115385,1.107318,26
6233,内奸,2.384615,1.168826,26
6234,尿频,2.192308,1.096147,26
6235,派对,2.346154,1.017539,26
6236,咆哮,2.423077,1.064822,26
6237,片断,3.153846,1.31734,26
6238,婆妈,3.2,1.154701,25
6239,起草,2.846154,1.120439,26
6240,气派,3.230769,1.394495,26
6241,巧合,3.346154,1.16421,26
6242,曲奇,2.16,1.491085,25
6243,痊愈,2.576923,1.172112,26
6244,然后,3.692308,1.225373,26
6245,染色,2.269231,1.185165,26
6246,任命,2.76,1.331666,25
6247,扫地,1.730769,0.77757,26
6248,扫墓,1.807692,0.849434,26
6249,砂锅,1.384615,0.637302,26
6250,生命,3.153846,1.405484,26
6251,实力,3.730769,1.372813,26
6252,事先,3.76,1.128421,25
6253,收容,3.038462,0.958364,26
6254,暑假,1.807692,0.980581,26
6255,衰老,2.807692,1.132051,26
6256,水球,1.833333,0.816497,24
6257,水银,1.461538,0.859338,26
6258,思念,3.769231,1.106623,26
6259,苏联,1.653846,0.891843,26
6260,溯源,3.75,1.151558,24
6261,涕泣,2.423077,1.101747,26
6262,通知,2.576923,1.101747,26
6263,同党,2.692308,1.158248,26
6264,退烧,1.916667,0.829702,24
6265,脱落,2.730769,1.115623,26
6266,文风,4.038462,1.03849,26
6267,蚊虫,1.807692,0.800961,26
6268,系列,3.615385,1.134087,26
6269,仙境,3.846154,1.046606,26
6270,雄厚,3.615385,1.235376,26
6271,熊掌,1.461538,0.811456,26
6272,叙旧,3.0,1.019804,26
6273,烟幕,2.72,1.30767,25
6274,殃及,3.653846,0.891843,26
6275,耀眼,2.692308,1.289007,26
6276,叶酸,2.230769,1.142198,26
6277,已故,2.346154,0.977438,26
6278,因缘,3.615385,1.202561,26
6279,映照,3.64,0.994987,25
6280,慵懒,3.2,1.154701,25
6281,用途,3.04,1.135782,25
6282,鱼雷,1.76,0.879394,25
6283,元首,2.038462,0.823688,26
6284,陨石,1.807692,1.059027,26
6285,运动,2.576923,1.238485,26
6286,蕴含,4.115385,0.951921,26
6287,灾民,2.192308,0.980581,26
6288,载货,2.384615,1.09825,26
6289,正餐,1.807692,0.749359,26
6290,执行,3.307692,1.123182,26
6291,职位,2.576923,1.02657,26
6292,重量,2.24,1.234234,25
6293,桌椅,1.346154,0.561591,26
6294,资历,3.538462,1.103839,26
6295,子宫,1.692308,0.788377,26
6296,子夜,2.782609,1.204406,23
6297,暗示,3.846154,0.784465,26
6298,翱翔,3.16,1.247664,25
6299,备课,2.423077,0.856648,26
6300,本色,3.615385,1.358732,26
6301,彩色,2.384615,0.941357,26
6302,承担,3.538462,1.028816,26
6303,吃亏,3.538462,1.207668,26
6304,冲力,3.36,1.113553,25
6305,丑态,3.307692,1.049542,26
6306,磁场,2.923077,1.521133,26
6307,大雾,1.961538,0.99923,26
6308,大众,2.884615,1.032547,26
6309,道别,2.538462,0.989172,26
6310,敌视,3.346154,1.129329,26
6311,恶毒,3.346154,1.129329,26
6312,发觉,3.576923,0.945434,26
6313,非凡,3.92,0.996661,25
6314,纷扰,3.846154,1.222859,26
6315,腹肌,1.653846,0.745241,26
6316,格子,2.038462,0.870897,26
6317,工头,2.192308,0.895287,26
6318,共识,3.269231,1.313246,26
6319,滚水,2.956522,1.186219,23
6320,过敏,2.615385,1.09825,26
6321,海量,3.5,1.240967,26
6322,罕见,3.423077,1.137474,26
6323,好学,3.230769,1.069867,26
6324,胡闹,3.346154,1.093336,26
6325,荒谬,4.0,1.019804,26
6326,基地,2.576923,1.064822,26
6327,计算,2.961538,1.182566,26
6328,技术,3.5,1.104536,26
6329,寄宿,2.269231,0.961569,26
6330,家访,1.961538,0.823688,26
6331,舰艇,1.576923,0.945434,26
6332,酵素,2.576923,1.36156,26
6333,结石,2.038462,0.99923,26
6334,浸透,3.307692,1.158248,26
6335,卷入,3.5,1.174734,26
6336,军营,1.961538,0.823688,26
6337,刻苦,3.769231,0.710363,26
6338,肯定,3.115385,1.142871,26
6339,苦涩,3.153846,1.189699,26
6340,况且,3.846154,1.255143,26
6341,劳作,2.84,1.143095,25
6342,老鼠,1.269231,0.724303,26
6343,泪水,1.576923,0.702742,26
6344,理解,3.653846,1.056118,26
6345,力气,3.192308,1.16685,26
6346,獠牙,2.615385,1.29852,26
6347,领略,3.68,1.144552,25
6348,流沙,2.230769,0.992278,26
6349,笼罩,3.76,1.234234,25
6350,陋习,3.346154,1.263085,26
6351,喽罗,3.227273,1.377777,22
6352,录影,2.269231,1.002305,26
6353,沦落,3.76,0.879394,25
6354,落日,1.653846,0.745241,26
6355,麻雀,1.153846,0.464095,26
6356,谋反,3.230769,1.142198,26
6357,木门,1.5,0.648074,26
6358,幕后,3.24,1.16476,25
6359,内乱,3.48,1.32665,25
6360,派别,3.375,1.408437,24
6361,判官,2.5,1.067708,26
6362,碰头,2.5,0.989949,26
6363,脾气,3.269231,1.185165,26
6364,偏心,3.384615,1.202561,26
6365,齐名,3.36,1.18603,25
6366,气压,2.769231,1.42289,26
6367,求生,3.307692,1.123182,26
6368,酋长,2.153846,0.92487,26
6369,人质,2.115385,0.863802,26
6370,荣辱,3.961538,0.915675,26
6371,赛马,2.0,0.848528,26
6372,骚扰,3.24,1.011599,25
6373,烧毁,2.36,0.95219,25
6374,哨子,1.884615,1.032547,26
6375,省长,1.692308,0.970329,26
6376,盛放,3.24,1.267544,25
6377,盛世,3.384615,1.358732,26
6378,十足,3.96,1.098484,25
6379,士兵,1.576923,0.643309,26
6380,手心,1.653846,0.891843,26
6381,输家,2.769231,1.305609,26
6382,树龄,2.692308,1.158248,26
6383,丝带,1.730769,0.874423,26
6384,塔楼,1.884615,0.816182,26
6385,踏足,3.423077,1.172112,26
6386,汤匙,1.423077,0.757526,26
6387,提出,3.269231,1.002305,26
6388,调味,2.807692,1.16685,26
6389,听众,2.153846,1.120439,26
6390,妥善,3.807692,1.132051,26
6391,挖苦,3.653846,1.093336,26
6392,万幸,3.961538,1.03849,26
6393,卫兵,1.692308,0.549125,26
6394,味道,3.192308,1.200641,26
6395,温习,3.115385,1.107318,26
6396,西瓜,1.538462,0.947872,26
6397,小人,3.269231,1.150919,26
6398,兴趣,3.538462,0.989172,26
6399,严重,3.923077,0.89098,26
6400,样本,2.692308,1.225373,26
6401,要塞,2.666667,1.09014,24
6402,夜盲,2.6,1.224745,25
6403,疑问,3.5,1.392839,26
6404,姻缘,3.230769,1.335895,26
6405,拥戴,3.4,1.224745,25
6406,邮购,2.346154,0.845804,26
6407,余力,3.72,0.979796,25
6408,宇航,2.423077,1.137474,26
6409,冤仇,3.576923,1.205755,26
6410,元气,4.08,0.862168,25
6411,原因,3.6,1.47196,25
6412,约束,3.64,0.994987,25
6413,战斗,2.576923,0.945434,26
6414,正宗,3.807692,1.132051,26
6415,治病,2.576923,1.064822,26
6416,中秋,1.923077,1.092633,26
6417,衷心,3.461538,1.028816,26
6418,洲际,3.4,1.224745,25
6419,阻碍,3.692308,1.192283,26
6420,奥妙,3.555556,0.974022,27
6421,白痴,2.37037,1.005682,27
6422,班房,1.961538,0.773603,26
6423,搬家,1.518519,0.893152,27
6424,悲愤,2.851852,1.231125,27
6425,毕生,3.269231,1.218448,26
6426,编写,2.259259,0.984206,27
6427,标枪,1.52,0.918332,25
6428,兵役,2.074074,1.035,27
6429,驳船,2.181818,1.220319,22
6430,布施,3.25,0.944089,24
6431,城墙,1.148148,0.362014,27
6432,橙汁,1.074074,0.26688,27
6433,充军,2.740741,1.022538,27
6434,穿越,3.777778,1.154701,27
6435,创伤,3.037037,1.224163,27
6436,吹嘘,3.407407,1.217161,27
6437,炊烟,1.814815,1.001423,27
6438,从业,2.703704,0.953327,27
6439,答案,2.153846,0.967153,26
6440,代价,3.5,1.140175,26
6441,地址,1.814815,1.039121,27
6442,典当,2.461538,1.066987,26
6443,电池,1.222222,0.423659,27
6444,吊唁,2.923077,1.324329,26
6445,对话,2.851852,1.166972,27
6446,对调,3.115385,1.210848,26
6447,恩怨,3.518519,1.122167,27
6448,发愣,2.888889,1.368136,27
6449,发明,3.2,1.040833,25
6450,方圆,3.37037,1.148516,27
6451,分钟,2.407407,1.083416,27
6452,附注,2.185185,0.921414,27
6453,复数,2.703704,1.324759,27
6454,改革,3.461538,1.240347,26
6455,干涸,2.407407,1.047314,27
6456,革命,3.518519,1.122167,27
6457,公敌,3.148148,1.06351,27
6458,股市,2.481481,1.220667,27
6459,国旗,1.222222,0.640513,27
6460,过错,3.185185,1.177907,27
6461,好意,3.148148,1.026709,27
6462,鸿毛,3.16,1.280625,25
6463,呼应,3.5,0.989949,26
6464,幻灭,4.111111,1.050031,27
6465,昏暗,2.555556,1.120897,27
6466,机密,3.037037,1.192331,27
6467,跻身,3.583333,0.974308,24
6468,加油,3.269231,1.041449,26
6469,假日,2.0,0.848528,26
6470,交代,3.148148,1.199478,27
6471,节目,1.888889,0.847319,27
6472,景观,2.222222,1.154701,27
6473,拘留,2.037037,1.055443,27
6474,可能,3.791667,0.883627,24
6475,腊肠,1.518519,0.975483,27
6476,来往,3.259259,0.944319,27
6477,礼貌,2.740741,1.227649,27
6478,林地,1.888889,0.974022,27
6479,凌霄,3.956522,1.106931,23
6480,流畅,3.4,1.040833,25
6481,隆重,3.333333,1.037749,27
6482,马贼,2.125,1.075922,24
6483,免费,2.259259,1.195909,27
6484,面粉,1.148148,0.601518,27
6485,民营,2.461538,1.139501,26
6486,哪怕,4.291667,0.750604,24
6487,纳豆,2.130435,1.358621,23
6488,内容,3.0,1.16619,26
6489,泥泞,2.296296,1.203035,27
6490,啤酒,1.222222,0.800641,27
6491,恰当,3.5,0.860233,26
6492,潜能,3.740741,1.258589,27
6493,强身,2.925926,1.035,27
6494,樵夫,1.444444,0.640513,27
6495,劝说,3.037037,1.01835,27
6496,雀巢,2.36,1.075484,25
6497,柔软,3.0,1.074172,27
6498,肉类,2.259259,1.163304,27
6499,润滑,2.807692,1.020558,26
6500,撒旦,2.666667,1.493949,24
6501,神志,4.074074,0.780824,27
6502,盛情,3.666667,1.0,27
6503,寿命,2.592593,1.185141,27
6504,水泥,1.333333,0.679366,27
6505,抬举,3.538462,0.989172,26
6506,炭火,1.740741,1.095185,27
6507,提倡,3.333333,1.240347,27
6508,头晕,2.296296,1.265361,27
6509,透彻,3.88,0.832666,25
6510,团长,2.111111,1.086042,27
6511,挖掘,2.62963,1.213645,27
6512,外国,2.518519,1.051386,27
6513,晚节,3.72,1.021437,25
6514,王国,2.666667,1.1094,27
6515,文盲,2.37037,1.275453,27
6516,问罪,2.96,1.306395,25
6517,犀牛,1.222222,0.50637,27
6518,锡纸,1.259259,0.525693,27
6519,夏天,1.846154,1.007663,26
6520,罅隙,3.714286,0.956183,21
6521,肖像,2.740741,1.095185,27
6522,消暑,3.037037,1.01835,27
6523,协助,3.074074,1.238048,27
6524,信念,4.296296,0.91209,27
6525,信誉,3.444444,1.281025,27
6526,演化,4.037037,0.939782,27
6527,谣言,3.148148,1.350319,27
6528,逸事,3.6,1.0,25
6529,音讯,3.153846,1.084152,26
6530,迎合,3.555556,1.050031,27
6531,臃肿,2.461538,1.066987,26
6532,渔村,1.814815,0.921414,27
6533,远方,3.814815,1.177907,27
6534,长度,2.407407,1.047314,27
6535,着色,2.875,0.899879,24
6536,志向,3.740741,1.163304,27
6537,制伏,2.703704,1.030863,27
6538,重点,2.740741,1.227649,27
6539,重视,3.192308,1.16685,26
6540,骤变,3.444444,1.086042,27
6541,珠峰,1.962963,1.192331,27
6542,逐出,3.16,0.85049,25
6543,自卑,3.259259,1.318291,27
6544,挨打,2.222222,0.974022,27
